label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
V,0.3716945064072627,0.3223197651563317,0.30323315650774035,0.2800881484344273,0.4337103399802308,0.5696561674479205,0.37445372780505937,0.713066717770432,0.23896489832508327,0.42702952654642706,0.6263863378809025,0.359434958154862,0.5019515115781858,0.5830398385075353,0.4116406044243674,0.32849761736863403,0.5820898757730683,0.41501836301366973,0.2736896342067118,0.6109913729756588,0.6715473626443222,0.6291585750323361,0.46536723178603,0.7170401402855041,0.31740104952093423,0.47842138523144484,0.30043361965502463,0.4657837233308742,0.6694630259805643,0.6354928897852288,0.6357933539865427,0.5078570855533586,0.5968544198531666,0.6343443452369169,0.5766717207141974,0.30246336827184994,0.3042223970526048,0.6120621737499901,0.5922857425824908,0.4007937757471798,0.6273237906587398,0.5139271438552453,0.3026360532257097,0.55624772708528,0.5058012423246077,0.2541208806282431,0.45340508744529956,0.3637583733818771,0.3267180567774652,0.7109656727880169,0.4544676910402592,0.419141426950409,0.3608949576259586,0.3969153834846006,0.3437694900003015,0.2801453393172794,0.5762175884093738,0.481221066777199,0.644556245846711,0.5856089985902401,0.6289020142871733,0.37665098978333794,0.7326154629157593
N,0.7217866614362805,0.3900210241822619,0.5281805153931699,0.3219577059394544,0.42686330086023205,0.27779658790565565,0.6328134863240461,0.7223267923006128,0.4260404151616257,0.32559792286742667,0.25200205526526365,0.34776750075322527,0.5301526170960035,0.3648607467206913,0.5413057986023556,0.48176989747145743,0.43642280457433347,0.5539753760384374,0.3512401679738813,0.49458048255897785,0.6754086557028346,0.7351080483006681,0.40367460017533496,0.4222213137255497,0.734973134844297,0.5067365237799512,0.5970019378858367,0.7342304142591184,0.43838917233308083,0.7418393904102804,0.5446241983267216,0.5397239232650605,0.2282662563899361,0.6510749443347201,0.42736129411028717,0.4740097828351311,0.4852196998333145,0.45522763419866236,0.40116641683326304,0.5152618198150711,0.3283564412777281,0.6161872404024604,0.38284521851511927,0.33137979015506414,0.7318515427800979,0.6301752444129002,0.6700457327838563,0.7313579802193642,0.46362200991743213,0.7533744165985206,0.4813374701692202,0.24193644748156753,0.4327131203657485,0.4489320969708579,0.3888676285326163,0.3118284359393067,0.6836764043020367,0.47108206799504765,0.709502707736803,0.39046002816808695,0.48680317136574763,0.2950309728085325,0.5332118152892805
C,0.5587880595361683,0.4461656023157123,0.7412969811375519,0.37803057832026005,0.2958249268121363,0.7113312062841073,0.48817617701195315,0.23134191324290496,0.4858353206803021,0.6603481846094679,0.6374564909351406,0.4390255651848606,0.4150936745080766,0.6143884619139309,0.6059681226085034,0.5679795207854904,0.6130415218324857,0.6097723722576113,0.2539479240057483,0.5904029061081967,0.3930135608574357,0.71870694012386,0.7212290163389448,0.6097599728287479,0.4001178244403465,0.44951948591273383,0.2570178848573309,0.35978762452665397,0.6154493254416159,0.3336934056864647,0.6280781764348883,0.25903631557991885,0.5791748542610498,0.3755077027328025,0.7244732601203125,0.5257509820265209,0.6161580767127736,0.25246648628699775,0.37562173041430746,0.3270767088702039,0.5116226457228531,0.7748777064770858,0.2933594127413381,0.38480128435258076,0.38104517005730393,0.6710510713470257,0.7272498902616249,0.4498809862786779,0.4773305649467913,0.6112482120334161,0.6107368208628837,0.6021436018842045,0.4329852709935304,0.2707541832672136,0.5357310291544526,0.5832648161817016,0.7378876812582655,0.37256660123993923,0.649115972450872,0.32674875667366826,0.45615277266466253,0.5708964970580183,0.3286648924609573
U,0.45770503008111457,0.49615522042654586,0.45011213081343937,0.5170371732070695,0.3385001255601926,0.32165083607597944,0.50596160015355,0.5869209761191125,0.561724256316555,0.6935430299735972,0.389773355177073,0.3313090908216327,0.6755886980516325,0.6757249869017222,0.3362469298180088,0.5282424091878589,0.5396198199752867,0.6774440102267941,0.6321387758641684,0.246273148781106,0.27026983448610714,0.2847880002773373,0.6029228752065103,0.36884382858501835,0.34754383720287646,0.30311806249916834,0.3767283611831,0.2940778259833342,0.688340699617414,0.2429858066424672,0.5222068431743716,0.3682004545363962,0.3472113688959465,0.6093620480689459,0.41580478751668015,0.4352130745085644,0.4971979664674189,0.3788978368396514,0.2845607162709729,0.5602168234903039,0.4463835721877272,0.40574980255843757,0.7501936370579496,0.6483256136931859,0.4363802192991727,0.5927023036562867,0.5473442757306382,0.3897618926682673,0.4855995048642867,0.4795826991077657,0.3356596147052089,0.42743486055134994,0.3905119463183445,0.34107446529130353,0.4452037596345673,0.69629940959252,0.2738734823049148,0.599946519382226,0.3977952584455955,0.5410230455141498,0.4876576445048422,0.6764876565417215,0.43696166822517074
G,0.3031210192187073,0.5406522118051967,0.6500744199962658,0.5818322866095793,0.3149489978174617,0.4448339697889658,0.7089363104996698,0.6691515667197945,0.3757584407078364,0.6898436461559307,0.48315349143521075,0.5676434643916886,0.4422665966192974,0.7155345073250794,0.4904785937602844,0.531972256186912,0.27899561226889114,0.6358299111322863,0.2859526513574738,0.3872299505715613,0.6916405127564391,0.6601820315419165,0.7079626790945904,0.23439336065404667,0.4044851451297688,0.6670830360102101,0.6263588289031043,0.4037256901941378,0.48835924381822515,0.526650371013595,0.45149409397818546,0.36290876180115356,0.2767153846061296,0.4334535672558425,0.6437977899384704,0.3768788302922015,0.6982861961941208,0.4155886793289372,0.2812155667188023,0.6539510453398863,0.5499643221267173,0.4247439049995889,0.4727493462850521,0.5185804047905057,0.33040695259366687,0.619040785389437,0.29273233368026286,0.6470554495760465,0.4494343009526937,0.6939478983741527,0.3089669240612619,0.6115119517149497,0.25263227559711293,0.35263346588989336,0.6244638184998713,0.4846804401613866,0.6377611745980243,0.3379758984853264,0.6290053009837147,0.351759788384848,0.4940824897718973,0.5112568820371184,0.35141734943728187
P,0.6436816213579065,0.5560770137662725,0.6662236713496617,0.24091757465968086,0.7027819429478017,0.3669452287352608,0.4276869520918567,0.30217752242103885,0.4626017181381474,0.7537824559323809,0.26508567385410775,0.3208359123901689,0.5223098824363736,0.6178491901730553,0.5339250015017195,0.5619230875345735,0.6346381720579535,0.4667613236068268,0.5935141395203808,0.5067588355796101,0.4950772601334713,0.4081090394848583,0.5692856500677194,0.4108124740700584,0.587593368631734,0.5970948881062461,0.42292538493829945,0.4125210837567563,0.528041442365521,0.4186321218528608,0.25170008337532224,0.3745235186475563,0.697732981753694,0.2793502401256004,0.7131794623001992,0.3113815083094781,0.5996539488110585,0.4890034511145387,0.31646038014423344,0.29062325816134393,0.2568433975162178,0.537552335396001,0.6683677224195863,0.34127903339847937,0.3121162262412457,0.42266147169699597,0.7947579198102392,0.6087935777852865,0.4354131007114872,0.5613689797404678,0.5715620130158264,0.5517370588757449,0.5346772081182076,0.49554934894891756,0.3175809611186394,0.5649884614275043,0.360107045405178,0.34649732731674643,0.40502542331647273,0.32029761676929897,0.2633598874115686,0.45319351829325416,0.6886862527065685
U,0.4706015482685397,0.5393655713507575,0.4373004119390619,0.528151073896991,0.3321172933264589,0.3484414678299255,0.5007649584557486,0.6094888529517424,0.5765409167769592,0.7139143460414947,0.4033680311840972,0.31549302865616335,0.6585004579892881,0.6466586412967218,0.29962941100239443,0.5394919994314646,0.5439723075359142,0.7054174160972222,0.6454557539663562,0.28850136240973134,0.2461886963888622,0.29188929746746894,0.6320639723613652,0.3470480993556728,0.3263954976182094,0.2964601064888843,0.3931536560372698,0.24613095180560396,0.6969147660930768,0.28279701768272375,0.4988612077662841,0.3807271616564907,0.3544965092129154,0.5973886740216138,0.4038783222528876,0.4391527179358363,0.5189798339997531,0.3554120859718264,0.25404960479204247,0.5334942817889554,0.46534965326571404,0.43794271034139076,0.733686851951689,0.5943507671472559,0.4397439968101514,0.5886115577023295,0.5125061550662596,0.36447961485890923,0.5043325952672989,0.48679656492481976,0.318469949027323,0.4645770342721347,0.3688784180152394,0.2944254506904255,0.40280389822337487,0.7239007053711815,0.3511457460039395,0.6043173561022297,0.3690059312954377,0.5745092625044673,0.5224042515985549,0.641502705578543,0.47119593963647943
please,0.4554913494695606,0.22277982339908517,0.33329279658083155,0.6067947322579916,0.5457587727696122,0.5957442712330073,0.6120102205005392,0.2949145798264522,0.6301499153808152,0.6084014138764496,0.4215262302922406,0.511102251563004,0.5879141476331222,0.4234562405791761,0.4164300852803692,0.27506994492189724,0.452701199558315,0.7015772798183857,0.5036956507131061,0.6282561940106327,0.27168578073551203,0.5081619069403207,0.48255752389846623,0.35721663745894416,0.4046930565505273,0.2613347996301678,0.5783647471170076,0.6869667653841841,0.6078027462255923,0.5302093539361334,0.5734496719244052,0.545776416253219,0.5275945271786004,0.40192022755833917,0.5286568206105717,0.325191490839123,0.6854628136876008,0.6326977055239011,0.5977248877270088,0.4023288044796509,0.4502210407827184,0.6463126414780482,0.5970725470329926,0.6731686657845158,0.39327780404416934,0.7145218101510146,0.29212791383089365,0.3162980095330089,0.7379902354222857,0.2563372570385551,0.3337744096157286,0.7292700756070719,0.39033775355356587,0.576055450838093,0.3096183813472895,0.5445748086779629,0.2772719985788427,0.7306112137856817,0.5582090054915764,0.3329980056445545,0.6366475241234211,0.6378367468325432,0.3784800495009865
S,0.5177080150805895,0.48160485473974174,0.38574429254630344,0.34616250001175003,0.44450897611787465,0.3199561257776733,0.4103352204335991,0.3379675017044595,0.26837445238578794,0.24818545601391553,0.5155445561712817,0.5329963056201678,0.3515593040463708,0.4433029957686668,0.3832555384292636,0.5289385958679458,0.4691698553342732,0.39152701074172513,0.27010380783517607,0.38179162717709453,0.3440799094540274,0.6174524466933248,0.6237551616815966,0.35067110090771436,0.6533018040749087,0.48880438745715016,0.39668632760501127,0.6652709608863643,0.642179674466053,0.608987152939208,0.5888563280164959,0.5041273067961471,0.5870561352169843,0.6698831147197972,0.4523445151432409,0.28191682366636284,0.7074937425779761,0.5290633184448965,0.41204516597065083,0.7320444882705203,0.5095065475434865,0.5367101439025279,0.6079033843596103,0.6433967116444091,0.7142151730724807,0.3646353143185586,0.2960651936909538,0.7670954969233336,0.5369775322479984,0.6071980648215467,0.27867455422269416,0.6604985995857003,0.745048202084225,0.5929355796584697,0.3082863757042336,0.6669101692433851,0.4037439516400164,0.6308346316383256,0.6095269194351477,0.41855339038408623,0.4601386208286816,0.26504019160974196,0.6727857760419088
no,0.34187096069537803,0.42491338002679835,0.6622829387819887,0.4697024786408268,0.44339953174087443,0.610121535875816,0.35993697156502763,0.36128917729711385,0.4728665113571099,0.4470718421983174,0.6643938808507169,0.28832679712990655,0.5548016352867166,0.3697751726045249,0.3092725540084373,0.4778344296511261,0.635980378204407,0.526481616169949,0.45617823420083636,0.536522196821478,0.7028255761581665,0.24996862366492717,0.5928751532109081,0.27083145603880077,0.7043323470342163,0.4050221278748852,0.533775507098647,0.7124676847312001,0.46780629475649765,0.5924634706913863,0.3496737986094909,0.7382568439783646,0.2923724736495558,0.30343380408373394,0.5772653345333826,0.579443245566579,0.390188693799492,0.6563912969115797,0.6742074557240834,0.43047311253089227,0.4661692317875485,0.32413043971236316,0.5359075824962581,0.6120173539904888,0.27576460701734307,0.2985619891052189,0.38816306412770357,0.43040547829199877,0.49475340005217494,0.7640094036613411,0.2983614762690015,0.37975653443927737,0.6703040937215203,0.4252726430673448,0.6878933584364122,0.4336831293005895,0.4728466357681573,0.5875978039307943,0.6463826340673742,0.7212664680019187,0.5792863083191485,0.30205709288329674,0.48340687285553474
Z,0.7467010068463688,0.43862365732179276,0.6448972625068344,0.45321129484324196,0.35462542504529093,0.5887588108774054,0.531106851191569,0.5513132334424062,0.7013242705188109,0.4042578350028469,0.6100557494303457,0.6962837978772393,0.6668222259460534,0.5280427927508021,0.5324404505319725,0.5487547499010721,0.28184915612474953,0.7829568223577215,0.2462050487049105,0.2776376234067134,0.3754827242029941,0.708999663804745,0.28931282559478094,0.3107721676807365,0.3614286755911435,0.4386885656137405,0.3575515140690312,0.4423978682162917,0.3955939077746087,0.5847388398691785,0.588231743845889,0.6334937285368832,0.623920277279604,0.2940303082099302,0.5065122022090612,0.5418823022013509,0.3479101055135787,0.7102647062376479,0.2817097856881872,0.5627764057410237,0.6542900799228276,0.7385525520643141,0.24972316856272495,0.49356083180355514,0.5494526286896575,0.4978839040290811,0.5194055199451271,0.6656081489377849,0.6920182869991242,0.41385863782167076,0.5830281820204886,0.355131218115414,0.6220956166884761,0.29464827767476287,0.654476657662962,0.46530045670042836,0.4593379419463878,0.5139720832358617,0.5804979796140141,0.5944108786833857,0.4891068426023856,0.5363083386410143,0.6460584371259588
Q,0.5461241660036255,0.4255788835140914,0.7203580854654532,0.46712606214144015,0.4571204492920175,0.3146894801505855,0.5485613285640287,0.32648869159415306,0.5555188269060252,0.4325814600770943,0.4576123878270121,0.2712311380998626,0.5084516020045469,0.26877793796645155,0.32025382584169565,0.5063647161397153,0.6432378354596471,0.2994777006230228,0.5446330049857204,0.3244371739550934,0.3783647701111453,0.653684685738336,0.5724914934289232,0.5116945823235609,0.5738678446060002,0.7337538140180856,0.35000922152924574,0.6496817918864072,0.6268718643522184,0.5638090210690331,0.6831039106088403,0.5626308985084899,0.4742786291006677,0.542642571549151,0.49085121460329606,0.5243146426115827,0.5983083750860152,0.6480040796669115,0.327684815587036,0.5127401185692521,0.7027758136377561,0.7001356550808124,0.3319290139115293,0.4600500146941605,0.4866515974807777,0.47365655058375006,0.6362180925928664,0.6530769390758804,0.3205476608390697,0.6766956590004101,0.36627126058680903,0.5792727786806152,0.46254221859878736,0.5348018402038297,0.4937089862372062,0.6107320104190905,0.32133287472691807,0.6948157146878742,0.5696398643320902,0.4196923690254298,0.6875637592734918,0.792826262254271,0.7041079971334273
C,0.5992906473321208,0.4309493678615414,0.7229818894649714,0.376720757283231,0.23867394320282878,0.7210138709775323,0.4682179117469905,0.27198048818474163,0.48176660048302816,0.6786735907918702,0.6855330567574545,0.43013400134205665,0.39509340671859094,0.6113098766924735,0.5644642120589046,0.5580765926831148,0.6129592828294358,0.5863222047748202,0.28305661208846,0.6030661410214757,0.4098217999637991,0.7189313723079084,0.6906875031769164,0.5907945925088416,0.41630144145561493,0.4041921607835974,0.24520876382771617,0.3096109367001532,0.6495426518153257,0.30027940327761016,0.6160996963936126,0.2724170720117324,0.6107339689079024,0.3685876974447606,0.7288391233034593,0.5260921648361638,0.607954438493411,0.3269274630794289,0.3825487112338556,0.33623438172132075,0.4876475881821652,0.7671848682319883,0.27624768422694823,0.41897274291730546,0.4146689725301089,0.6707903455926634,0.7431246586711848,0.41894416757423353,0.4980874067616725,0.6297263113190348,0.6335474593008045,0.6190143570028854,0.46012129047567313,0.26568659823451657,0.5679420654026708,0.5757247011658452,0.7575414520826095,0.3314141424025942,0.6526160611794696,0.4054165781355087,0.4729533295869661,0.6283331883243759,0.3525331240161804
hello,0.5738995769427727,0.6619733916620212,0.6749897533316043,0.30449295810901794,0.7555222304472298,0.5799828393947151,0.46718167249185644,0.6825064000167738,0.3285320900479514,0.4862985689413877,0.28730803539719746,0.3525761215895412,0.3676860534240043,0.6507747995147479,0.6437362126835563,0.6649140983969444,0.241046259477642,0.4744662579544156,0.4522903246286835,0.7228883628424762,0.7309185522450972,0.5588070816656802,0.38767239122237823,0.28992749129864304,0.6588347108432766,0.38663812231732386,0.40777227641416625,0.44150608127437163,0.46373119303847676,0.24072799870092387,0.41563273752129093,0.6573404076128336,0.2613063235891461,0.7168382046093119,0.5780735317367672,0.42329590223942465,0.3819664480845305,0.3127785251427016,0.6574990249711269,0.6779034411811056,0.5390013803738144,0.4747373396200256,0.38989388998895147,0.7730277469839266,0.36599365313199533,0.41346781107764785,0.43417852291238085,0.5571501584831196,0.273874380294326,0.3822150372361962,0.3720041491032049,0.3242015853650909,0.6137306765858389,0.6378362644243449,0.5142856988932026,0.30326507555906157,0.558863487507069,0.7188233797279788,0.7016412564835477,0.5048777778940509,0.3084506707907984,0.39053085921943004,0.48143351764768855
S,0.4959067375754113,0.47189342718222793,0.38548160030062434,0.3050411711977111,0.43827960565758084,0.3656491772802769,0.45267182963995223,0.3292659535473903,0.2849486398226069,0.2644313859438882,0.5041012963492875,0.48595856061103837,0.36559537537963954,0.42417820773018383,0.39516108279360834,0.552800151092521,0.48000229668356303,0.4138633579048616,0.3218215231662937,0.32862300735539834,0.3201095297889571,0.6301135145274679,0.6630215864588006,0.3960255969826478,0.6377774579686011,0.4795844389282183,0.40474153448076144,0.6907476838782011,0.6853635516384818,0.5610708443435785,0.540811722093782,0.49669074477589265,0.5585507139947005,0.721991599775033,0.4175041896531801,0.27242512425070126,0.6702601605208454,0.5029171537338556,0.4068874753268556,0.7243680262501981,0.5067031458926081,0.55325450852735,0.5900907758555697,0.6775843583308739,0.6828288633714611,0.36925484014504467,0.2747709748346375,0.7584961299765339,0.5718287966466091,0.605291063229327,0.29742019402512654,0.6763794483381731,0.7215042394943962,0.6208648277968374,0.3192120032137488,0.670314567625626,0.35525900730118215,0.6529862919757576,0.6310467732457697,0.4067952433657342,0.4339598357935454,0.20793985146539534,0.6120814703335382
O,0.4193326395887851,0.2360286371801052,0.5041577670144186,0.2715127570414996,0.5736305878356274,0.6589561611876821,0.5590426251084574,0.3965040554110491,0.5671681775372537,0.5024235605109478,0.7040341195699563,0.5184547943140082,0.35429314510140125,0.29490234174612506,0.28683262026718725,0.7273710322394579,0.5866818292955565,0.3988283337306284,0.4713204524485047,0.4993027628043448,0.4968390131329449,0.6868842290355522,0.24484783290839934,0.5910889730237149,0.4044357435478172,0.28553760436192727,0.26479818659973203,0.6146828385489036,0.36213131786785374,0.3826469940020273,0.31000938060552696,0.4961758245123549,0.6979800291050362,0.33053901986620987,0.6758028960372999,0.2584058825569336,0.3845191423825834,0.4328370551053696,0.4391840570408522,0.5010476059780691,0.474910165491748,0.6386274450376302,0.6396876418428131,0.6110166385570853,0.6549883866231165,0.28864186122280155,0.6477395314504844,0.6542605693185162,0.5427433217854861,0.6913113090391365,0.47822671225105406,0.40539302643853864,0.619518238870973,0.35962885304572195,0.2798145455882853,0.40656647241211924,0.4754296275246354,0.706681945016289,0.4683822291751503,0.6160488236255742,0.41734240346581036,0.6017177009829127,0.6179687465618195
Z,0.7025697925645615,0.4348650281496268,0.6575185394507196,0.4974612325790424,0.30477391218703886,0.5521625023783419,0.5387870644636399,0.5295428841151825,0.7283820152409659,0.42383935600189987,0.618952517986698,0.703132902407035,0.693835169903002,0.47072765447297915,0.5438078911214885,0.5468155379055898,0.26830590638347845,0.7210503649576052,0.2506159083139478,0.2646449553415278,0.38760439594925955,0.6652672424185567,0.24902275947313243,0.28725913281687565,0.3705350323565586,0.46255630329801534,0.4010636969582167,0.4516897246080912,0.3739475243422413,0.5680013469757617,0.6008342210212481,0.6328569185840017,0.6720174870375335,0.29775829109485785,0.4869099665177785,0.5585759564133348,0.3390448596016231,0.6768346582462859,0.2447194201635932,0.5695663198873628,0.6264823560656634,0.7474762772446714,0.23102346217376968,0.5374400558789248,0.5217605398099866,0.525908560440799,0.5179400466438507,0.6699564703402783,0.7040087168943417,0.43716667276540977,0.6285746473732073,0.33627631473583885,0.5998049514983153,0.30228036763453475,0.6663902508297451,0.4249783321045863,0.4497176508398651,0.5085518082619223,0.5893291893411238,0.6376221136486884,0.5188132787114338,0.5643066406429827,0.6412073593493067
F,0.434072434246597,0.24025407708294294,0.5405668018879536,0.40142156058561484,0.6218132685460758,0.7102197655969897,0.5268350307200861,0.372432024385752,0.5717627695709345,0.4006846912330243,0.3090085354596625,0.6833184800471606,0.7614261976108725,0.6972900714990347,0.6019443169510812,0.7506887856938936,0.43085943905530844,0.6564841005225118,0.7483190814192447,0.4239315527435454,0.5079339401334263,0.33652112026156134,0.45925188961165925,0.5974949063970542,0.6814830363716482,0.5565120875133743,0.36242336116711943,0.7436491191923477,0.5188050651864002,0.44497853945170807,0.6812914400673841,0.436223724685826,0.28566044659275597,0.4336350062371905,0.5956168543549232,0.658691086149725,0.45486858381554707,0.5774129338410904,0.6372782097370497,0.6766686109800245,0.4938938422690059,0.4015084384410585,0.2840698279475027,0.4249903601637555,0.39064367594965005,0.428532485200873,0.4892833695487451,0.49859278369419274,0.3877549385798675,0.4371389321222355,0.4373179462763448,0.45511312338612364,0.7088472861653111,0.5537410604262845,0.5714005081706471,0.3193547021282652,0.4941380436062997,0.7046317260581271,0.7598303454911661,0.4764716177300223,0.7462813798148199,0.6380305611427197,0.7194232978187818
yes,0.5934841242951384,0.6212575233819936,0.6957376272758221,0.7216153641147667,0.5226553793397586,0.2474407597504335,0.35354552592076366,0.514582999906485,0.6946984327737383,0.5576469500188505,0.6200154633141575,0.4458695841669269,0.3354846250997771,0.366922118615134,0.34266824019277914,0.5427438219402955,0.5935367452239872,0.47589095531153797,0.6424776322426855,0.45097962299077665,0.3379143099037402,0.6764481205613344,0.5327546357760624,0.541338729230522,0.5071034801621245,0.5706775711676894,0.32437454165693763,0.7388785213500773,0.4514768083464345,0.5689845978481417,0.45207625836656423,0.6476590480548995,0.6025601424255014,0.25813183266041023,0.6570961004584628,0.6146971633840904,0.5045131043658218,0.7056138326764656,0.34408575533614905,0.4643051529337495,0.5194812946474905,0.5924859427021851,0.2923882162528837,0.6663038707478758,0.29976153199752664,0.33856842668286025,0.7610466920190188,0.6388770619353281,0.2691129231656657,0.6496087431021383,0.700411470819571,0.440264259902313,0.29750154179414945,0.5071928114741387,0.6281086366875571,0.560073572414639,0.4494148792972626,0.41574302254036677,0.25807666622936376,0.4329583721735208,0.48421758708480955,0.3426139222259737,0.3097731500693907
X,0.469251835530075,0.30916643404532573,0.3057598895082914,0.6976680504121523,0.5029098614901595,0.3153932828292738,0.613886379226746,0.4231122469595015,0.2966963826291025,0.29280167618871805,0.3145750719038762,0.527852485281171,0.3729271409687371,0.2716924161611064,0.721308911514309,0.5201041533348845,0.27335184375618066,0.3906400158108697,0.4012027368534296,0.3472680942309288,0.4610737152901288,0.48513127152244473,0.7052819804539008,0.4753813072137495,0.4872565354605566,0.26853339892381684,0.3258315037229592,0.4268184056827826,0.5091159697775353,0.2735654244978008,0.616884937236925,0.38953864406693867,0.7106416522776793,0.2833902432753176,0.2843430197333729,0.7198412100954051,0.4920156100422128,0.6946830458801476,0.4145486655211161,0.605757454583067,0.6515427400525811,0.35339211319945735,0.4974356287385398,0.5319723615454738,0.7307459823148911,0.26311989372078015,0.47629620592667254,0.7443156212668964,0.43447494302276873,0.33217805578562837,0.38089478420765827,0.45833708890020214,0.6732264054880391,0.6239084323845948,0.6531765625009636,0.43073144179878303,0.608857452957197,0.2970910071459334,0.5077528322451585,0.3966458371735204,0.5195522741795363,0.6347027932682904,0.6092038065885224
please,0.48183989178757236,0.2967946310264316,0.338062642697557,0.5938235096218359,0.5165713269281543,0.5941674046332152,0.6445704906741183,0.32153263030851037,0.6282023750895662,0.6153778734655899,0.4313465621473743,0.4951316136978841,0.5822385882971299,0.40734676944766396,0.37835198847214996,0.2715931665455175,0.4888696046985886,0.6994505528011581,0.5005027848642896,0.6794304359678348,0.23984140204099622,0.5433668589674113,0.41801433432770485,0.38313758345000964,0.3957533606068077,0.24715897527612354,0.5489495193301421,0.6722571650683463,0.6049646721568455,0.5685245627128965,0.5757745337809084,0.5470921136109589,0.5696672650454387,0.3626644583210928,0.5557783610458359,0.3652980400545712,0.6424209762751286,0.6626932632155925,0.6355389921361912,0.38670287104673545,0.4757258373392294,0.7083504075362886,0.5753349806375545,0.7274702186498706,0.40815860158565376,0.606653102077398,0.254124861150749,0.3030792771594649,0.7198473586814403,0.2721842062916031,0.3162001514461256,0.6602407552520686,0.369059284980788,0.5786647501015532,0.27402296221063277,0.5200006337869257,0.24264027832608942,0.7631603243853151,0.5313843560320524,0.3290934732083764,0.6572394061922573,0.6029430436109514,0.39659617119474755
thanks,0.2469023229303883,0.5313268419970097,0.5364165330009191,0.27951989724044607,0.3803131841720264,0.48554009303474116,0.3527368743581534,0.5614508963345523,0.682662502588153,0.7364992641310963,0.6549829165342094,0.5471641819414678,0.48004360120562145,0.2773514294473662,0.6560408577203309,0.49116510892165466,0.6249584894817749,0.48287963914956095,0.6506593547038894,0.37809809768661673,0.4758989309649878,0.24825624823013437,0.29097841665092894,0.406214490080298,0.7318922686429242,0.6085437510717349,0.49090035153575917,0.37844532532991604,0.5049175798528837,0.6646835558387706,0.6763003000295865,0.3747478748148747,0.32558504807634975,0.5890362901440218,0.4522252742201408,0.7689870702657486,0.4972783749158074,0.6345863334791096,0.6357531275903352,0.5190238080107661,0.47342042850504745,0.4870000546399918,0.4496552252918155,0.4717059847889921,0.6337807882383237,0.25156748627852776,0.5643716246165629,0.40992747911177757,0.47810082529562326,0.7163134691288187,0.6749729892398683,0.7170720085970037,0.4479175580736204,0.38678352906479385,0.31985543468112004,0.42958920404104817,0.5283903807532866,0.7080325532421934,0.6060908070823722,0.7288398986359814,0.7754560843908143,0.4558270717878096,0.4746389374225539
X,0.5108646717205602,0.35534383675108266,0.3479256411681362,0.6835461981308072,0.5464738528706147,0.30453942191885586,0.5761668557315892,0.47661141460717904,0.287386506990205,0.3063646476997716,0.33680153570139015,0.5555493865525516,0.3544070105272407,0.2802549817615183,0.6493669764154675,0.5493171795349183,0.29503947424613,0.3653723167666891,0.39782828489232613,0.40789013846488853,0.48475028475596893,0.49932405677614006,0.685028957227748,0.48387991021378424,0.5128512676314186,0.29546187444740574,0.3034085948990011,0.39853351369684087,0.5181133040878031,0.273308460875898,0.6522728865601118,0.36019669003079746,0.7000051363136558,0.302607513506453,0.29489129958655647,0.719769664373105,0.4574763964380987,0.7087803870293066,0.4356179773863478,0.5762086655025676,0.642284349035898,0.32127886172832176,0.5174468536834712,0.5222327408752669,0.7475801557178439,0.26530108624079246,0.5017986043520192,0.7385965149509823,0.4175122106863723,0.28570885758842046,0.35786762846820597,0.41334847278657944,0.6296955674502529,0.6327763986324683,0.6831040956823967,0.44688314803015594,0.6023362800148016,0.2763435048308283,0.5011214541645511,0.38360044201135557,0.5089460855923409,0.6218954753962561,0.6263527212355072
J,0.5385566866520096,0.22673145099731318,0.41540720720425883,0.5778670106717609,0.6811574444028425,0.7064157081182078,0.27821172427952084,0.44955869400671555,0.22879060928347306,0.6973864831492016,0.5962441108492479,0.5379887648447023,0.7444780282024834,0.4538150583690741,0.30258707243732375,0.6828578778975065,0.35113494667872286,0.3508748097543971,0.43370498713771094,0.255041342512142,0.30323423878613726,0.7009039441016109,0.6326990817069731,0.29035193571067347,0.351196712147484,0.28392732732188225,0.47911627568221443,0.5566297564926469,0.2918949620970357,0.2661403684702284,0.32123719663864336,0.36079506232021097,0.6162940918215207,0.6304005190634593,0.6101477169992484,0.45880783823029697,0.6600111648860552,0.5026391014457332,0.311323421608725,0.4120376062036348,0.5690495860026832,0.6248067021067353,0.6657298330412387,0.6388116806052655,0.5796382295357556,0.4815169316398354,0.5549089802112186,0.33433442178872796,0.3274742955338539,0.38844453347609864,0.6530812172908487,0.5412445802591198,0.7133646844672696,0.7321298151797817,0.7382086801500843,0.49585070827937133,0.34227062008615333,0.5412556814562348,0.7036931632627802,0.6947699980585311,0.7444440244475768,0.6798733202182738,0.5724381155775634
